y/delta,y^+,U,dU/dy,W,P,Re_tau,u'u',v'v',w'w',u'v',u'w',v'w',k
0.049742580078023575,14.882834278958985,10.507366841262284,0.3550682030677613,0.05143142372451126,-0.33201825757718384,5200.002024540125,9.038877812636066,0.37569874076915,1.9729447935162847,-0.6620934847912703,-0.00730465081016994,-0.04879838836509594,5.744732442375434
0.018057758646294705,15.844718700999946,10.868632934417182,0.32025045746072117,0.09905187517394508,-0.3950247126492851,5200.060449539762,9.142362415102234,0.34435278776298983,2.078880269763061,-0.7121831639788395,-0.07682568782343917,0.03032638790364206,5.764987323798695
0.01847671225553802,16.65863194504192,11.139155377634207,0.32489572440264775,-0.03693679501633121,-0.4154039460256988,5200.014309486691,9.022596629627277,0.40871533698127105,2.1316920078696318,-0.6139758758779577,0.03520688687054765,0.0007275053721928867,5.853188203400263
0.1809542530352199,17.624959319654923,11.402438371149302,0.3201078905312639,-0.12319315003895863,-0.46563071555215707,5199.958076216975,9.021407976131705,0.43283246955069876,2.2029193894920835,-0.7373375310825999,-0.0786214259502674,-0.029683374366861547,5.848042616644036
0.10027719028443112,18.611402474834424,11.60059865651086,0.2107915699801861,0.005134738604700209,-0.4844389877612094,5199.94074293639,9.026242928849474,0.5133732061444569,2.258781972741441,-0.8083867038478567,-0.013797784754343775,0.008536954771706448,5.875286867408449
0.03237329091836088,19.62672046167885,11.841489606669635,0.3168585667091288,-0.02387076188493689,-0.5097523889980441,5200.012143530955,8.890657912172149,0.5501600959022276,2.3148376233469583,-0.8573006780186003,0.023748562237430763,0.02295617801639428,5.77908328890184
0.06117933123503776,20.70125723711382,12.009417807831667,0.2134610227723206,-0.008660688611867248,-0.5263917848865973,5199.92194132719,8.815124470549415,0.590999823001337,2.377715377961579,-0.8093510482925124,-0.05614162749959724,-0.021921253881629216,5.8058326261429505
-0.08613432933664586,21.783207247921712,12.328626471896154,0.13726142968204702,-0.058908205841918804,-0.46014706112001474,5199.9878491464515,8.714882080000656,0.64683306455789,2.394822535932893,-0.7762721392675086,-0.027027216912104086,-0.02833518186334754,5.771207888629884
-0.08839549555772443,22.806144571739154,12.441814423802771,0.17155210114657163,-0.04716594851726292,-0.6450277832422147,5200.009683623041,8.528819447977966,0.5812892125354124,2.430806772067608,-0.7447382687841608,0.1017074739216703,0.004413414724748492,5.774334623002286
-0.06003730578667641,23.863602792521338,12.641377285151652,0.24287725843028535,0.08669426858588493,-0.695296976585303,5199.962687748318,8.428153602032857,0.6302726504124692,2.4655606896484183,-0.787763782682386,-0.0017791640715361789,0.016849248622527513,5.816150180441737
-0.007533492751245714,25.044270344172592,12.779301717548744,0.1379545208654943,0.01886856260573328,-0.7158053792203325,5199.923050680192,8.226532193064157,0.713382575581073,2.528930018672221,-0.9747871881376332,-0.01102024826439457,0.03441203753630735,5.765561925769588
0.036708635640381154,26.15322953314049,12.93996392223053,0.167820851381576,0.02782239439447642,-0.7372008860306803,5200.054125929404,8.134635878458969,0.7460787892703468,2.6133524795117786,-0.8766828203173412,-0.047544938252640646,0.07543843024004124,5.757733035590864
0.02894944919357035,27.312409738161506,13.036466430235023,0.07045264827930948,0.008691438637373749,-0.7662974925142959,5199.95121911004,7.97550122364437,0.728350416004853,2.53426543849572,-0.9405886815297653,-0.08382750024307803,0.05430812605329564,5.623864132701403
0.049626681007921176,28.467242375878207,13.219297577986293,0.1079170575327201,-0.0728859002192365,-0.7154043732862256,5200.052577029125,7.904432945023622,0.783424907352006,2.6108102773143695,-0.8789284488606197,0.04364107067793519,-0.0107177610385301,5.5665506255549975
-0.0818738750820436,29.748044806961392,13.393083864175713,0.19925279201343443,0.03696425165080682,-0.8328105863705773,5200.087599097889,7.80615863613316,0.7978035866428179,2.6591161346528027,-0.8470615064312532,0.021133144757876456,0.01108372238054753,5.512991046559118
0.017414154198874578,30.88786289615238,13.501664156422821,0.10947307314032216,0.06306656350648315,-0.7647515271939275,5200.039352135068,7.7498900314695,0.734830395506345,2.6237252813300014,-0.8825958800680436,0.029606347392426454,0.04683326873670197,5.627048762154731
-0.06956085351553788,32.206544823185936,13.561111303922775,0.028928234679029857,-0.00993183458510572,-0.7851816290771276,5200.010538072483,7.555434458469291,0.8518571167441124,2.670526779392356,-1.0675344552494281,0.008648372960804432,-0.011858957248495757,5.483593586429418
0.0773907096645072,33.4295793554566,13.69192734776858,0.03614255575058342,0.01817396265139227,-0.8590635250394154,5200.085130441329,7.482875994336952,0.8667940544550736,2.6491981030080236,-0.9523779382247485,-0.04126830825992054,-0.05157788553665171,5.39549514076039
0.11619770917915051,34.61023312663375,13.72698682802471,0.14182219764797027,-0.02161446223247195,-0.9385948720603825,5200.1142175342875,7.381797478025175,0.8921160451319483,2.6882879246071085,-0.9249141852728255,-0.03181702181146543,0.030595254244795377,5.471633364572962
-0.004756952646150336,36.00703124333192,13.870028865834856,-0.025646080703033425,-0.013390085268081284,-0.8688057602304379,5199.975366740269,7.208088542924511,0.9557923059176078,2.7568160595302413,-0.972460078139848,0.04379516039329568,0.014794170380914374,5.439248141499883
-0.007581533379802756,37.260021417734215,14.031808498803784,0.08234062370081445,0.0765730420914142,-0.9211599410348358,5199.9471387810745,6.985534143097883,0.9983484276837213,2.7706515900596167,-0.938546269351348,0.03826640576321984,-0.005242969045914036,5.418509627144671
-0.01337422572556271,38.669273950710924,14.055640161058642,0.06214616579584965,-0.06251134388736874,-1.0088193961677614,5199.9074659031485,6.960473031512991,1.0336462957631773,2.7306786743383236,-0.9914400204284083,-0.02740198090052021,0.023584981833085668,5.340538162230741
-0.02198988416385865,39.976695173460094,14.18216564002746,0.0798667218318085,-0.005400036150447068,-0.9784463109755478,5200.007643663792,6.918359966215228,1.0761286240921748,2.773517533806484,-0.9262649115643874,0.04091826542277969,0.06886815949967659,5.322119337032403
-0.07959718096101373,41.39668269146993,14.34161750905796,0.0895891776846898,-0.0030756793507464783,-1.0271722739681863,5199.96631782434,6.8346441340312465,0.967805459982338,2.674776595225539,-0.9495319051475705,0.0062497921316011645,-0.047044767287210625,5.3440384241188905
-0.04786242006977418,42.84371581899457,14.387608138243268,0.06807855957209799,0.010791613906969906,-1.1414283894515638,5199.955148939285,6.686221526875527,1.0413469667990864,2.7794198307416056,-0.8882683544383023,-0.08084086745469095,-0.013471579174498967,5.274893756376735
0.042378994166109935,44.19186884626397,14.49435765415124,0.08172227980132087,-0.04513208187184008,-1.0656418664509824,5200.089527519087,6.612654798911557,1.0847789608851728,2.7185205644261714,-0.991853582806093,0.03210636681649772,0.09386089181049335,5.286840475070761
-0.010069903658593995,45.744402169395144,14.578152730282488,0.03829237277932397,-0.009308749979481005,-1.0217560498074905,5199.970737250387,6.625854460847182,1.0622936292681702,2.816486243720156,-0.8885844846682571,-0.09016074471902838,-0.05625451319827163,5.174367738728935
-0.009173485284794143,47.104595871826064,14.614374295885442,0.08229706548271004,-0.021112060371802428,-1.175938142587564,5200.020944190496,6.594546828555444,1.0602235592004972,2.811762516663286,-0.9651378158943973,-0.10588020516167229,-0.08736002153328996,5.229435167990781
0.004999047211464852,48.61015893029609,14.798576880396768,0.12595540839783093,-0.0075157596956014665,-1.091230162063276,5199.98663189206,6.434639989583047,1.091710926004338,2.7371328679127225,-1.0354707950723867,-0.025739796281914282,-0.03639323992729263,5.102605376299349
0.08261605482395465,50.02002187284151,14.80152572117914,0.0422027813877617,0.018767245121660878,-1.070922754674971,5200.010630227419,6.381081750285208,1.1148903737956293,2.789256465828316,-0.9194902121731467,0.02183000913575433,0.03297580441660698,5.181704952161495
-0.01083949349251543,51.66239492145503,14.892437942128716,0.07011297052801385,0.06319976507388525,-1.0607748023872459,5200.033633177746,6.397395228987473,1.167045785359025,2.799993295414689,-0.9235146333995676,0.0036324261426001706,-0.05321789150211307,5.140198440397135
0.04685538576836314,53.21275811610727,14.908262039570252,-0.01392559855506384,0.0009992661168972392,-1.161033135776858,5200.032838997756,6.286604325148329,1.1287401140086548,2.7456465883771113,-1.0212731055539577,-0.01599881086879432,-0.05252796190122016,5.0188424844444794
-0.059402679881075685,54.67970038440627,15.064746547881965,0.11349831636442323,0.0006730164916305425,-1.1179309534362287,5200.0669690894965,6.330802811698456,1.190258581572846,2.7880224321403424,-0.8840493460448171,0.002746918314164564,0.00332754652473775,5.181663349570277
-0.0587305713104211,56.39889543945279,15.07712208364139,-0.04131792535721168,0.039774151726362866,-1.1530523938235548,5200.074050257897,6.167312831435885,1.2320407383366507,2.8425564335856475,-0.9401803215478625,0.00909939301551594,0.07336199945877381,4.97357318098463
0.06333040877068272,57.93700810072989,15.221824907419373,-0.017797395448690148,0.014902393937724228,-1.133122665233677,5200.020446942105,6.205744218037575,1.1766295040305577,2.7140986981854147,-0.9516584427092263,-0.03807822691294161,-0.0027321073896453547,5.082167587350333
0.0643941125871707,59.535086016726666,15.253179013541526,0.02402744309950633,0.02638278864457156,-1.2109295599341225,5200.080940271301,6.146174113759803,1.2146390875509354,2.76785316645164,-1.0036716599449538,0.031348108692649534,0.000781611261791326,5.023223922463625
-0.013369376063752773,61.24802027048091,15.229979540362919,0.06615366886620395,-0.047149341165921205,-1.1840327267993815,5200.030321176047,6.069168194469416,1.155772817023119,2.7089870795589275,-0.9263264798048494,0.11745886495286871,-0.019510282700166342,5.089772986876995
-0.0821560595586478,62.86317240582701,15.40240028128572,0.04541328344628345,-0.023598649141163504,-1.1726790018943933,5200.014399079113,6.065121416370328,1.2589267794035657,2.6802991064070487,-0.9940265165101858,-0.008976633048971117,0.0483749616736005,5.053253136452411
0.0808766756311941,64.48331331113138,15.430126978231732,0.06571400284756473,0.007875407537221074,-1.2328743908063973,5200.12514199282,6.003791805498389,1.2728240844905192,2.730182200334252,-0.9910433746280682,0.04049431813698667,0.0659300839771151,4.950849783983405
-0.02833645190840673,66.27007229106059,15.488899477436991,0.07288065770173922,0.07805671063840354,-1.2848690275725236,5199.976256815557,6.05609627789226,1.1504147841029186,2.786709226662481,-0.9064399245781963,0.07403716249738906,-0.026958897137125657,4.948885951122393
-0.01767611911369204,68.01754176913175,15.518369251360703,0.028350545553324624,-0.003830413989070824,-1.231939350901542,5199.919727686008,5.901147527269431,1.1923668728224264,2.7200710422736436,-0.886950415275091,0.05908897772694624,-0.01894779619296342,4.990810011052442
0.05929942131194375,69.7516981257614,15.571741914406903,-0.021473840677829384,0.044620698939945476,-1.155777966563901,5200.069271490093,5.902069670487957,1.2852612990070194,2.6176496414780965,-0.9260088272375465,-0.034102218240877544,-0.009908326187858911,4.929516066355362
-0.007934943746660057,71.49327032037023,15.630305684215454,0.06880634471270644,-0.003635223388869506,-1.2319334197072627,5200.107681542435,5.863713764961663,1.2287250885356764,2.7235734089945622,-1.0388244307746561,0.03375613953570157,-0.025011497423973218,5.05316190068259
0.004412172675080518,73.2386651613125,15.628023653416616,-0.0582683247064596,-0.030991957373669728,-1.2538443673971265,5199.8730842968325,5.916107193412979,1.2646307256756308,2.8282095823928555,-0.9718981253927694,-0.03517547510070503,0.056060219295970805,4.874578568011156
-0.008821022215083886,75.05818937263152,15.770829295672872,0.03487120141671928,-0.022805609315104877,-1.105052636297313,5200.055316995897,5.907191963497982,1.211767652596532,2.732194939894081,-0.9726419771170918,-0.08223697836067297,-0.04665466714841705,4.927090239779196
-0.08460968042811609,76.90470063318193,15.735811207546336,0.11370140322889469,-0.005247064294857759,-1.2402432917449768,5200.032750583427,5.885504680889548,1.2467498231545195,2.75188637219723,-0.9752037785538871,-0.08857485644106336,0.04158622872040341,4.813628985386715
-0.0635520511238162,78.73747838973654,15.930858906024055,0.07034265653328355,-0.08929677862391755,-1.270064432623911,5199.954467178912,5.861332957753656,1.3186199333811162,2.6489649689009034,-0.9591169811237203,-0.06513894474783304,-0.05333456940547124,4.914143710814851
0.013804191647647353,80.67949868629687,15.95038419399435,0.013648962980161593,0.02939852337873137,-1.2317805148803302,5199.999077200986,5.816301599212734,1.281687396245336,2.7037882892091054,-0.9734227254663341,-0.015576502863318393,-0.0032615671498503803,4.883530095467118
0.06682212055284484,82.60541401056491,15.935457924595209,-0.018962352438741687,0.04579942452516039,-1.17371049108723,5199.927167112203,5.727156946804813,1.266209383603149,2.6126977370602367,-0.9457998712591134,0.022400373694723866,-0.04635242702838633,4.8646964420310335
0.017412850460200597,84.38850687346068,15.974851097036499,0.04262124910645857,0.04263902709710135,-1.2196837087884445,5200.002218212774,5.801160077292475,1.2792442302185763,2.7328204269974696,-0.8955567144456729,0.0987070746526491,-0.06869875521257393,4.859193164516378
0.07857154936189187,86.3706957359251,16.085401624207986,-0.02981079219696948,0.06522976799680537,-1.2802468161429241,5200.085592057419,5.835797631682819,1.2200873084865438,2.656505012962118,-1.0211394684337718,-0.073653259408333,-0.010928281700655084,4.7912296782520105
-0.002891303601705586,88.30766412218406,16.14679224903851,0.01946066962395014,0.023114691863578788,-1.2965527138322386,5199.9737742674015,5.735691672265158,1.3171040680624828,2.525032752692799,-0.9718094987609329,0.02185914117785534,-0.052794744284437,4.850912719150188
0.003767388502444468,90.30320715372468,16.149322698886056,-0.03621265679272739,0.008786098708468283,-1.2683742755136498,5199.958944127671,5.785306068266067,1.1434648784930777,2.5925726770256174,-0.9233200840193013,0.03338851468107327,0.010458919531663802,4.787321740189969
-0.10699134734642249,92.31530463975834,16.222792866701703,0.034958482159280796,0.02428864549841164,-1.2610344903494777,5200.001931320117,5.76440486504253,1.2318918794822256,2.6949562536424034,-1.0353857598997216,-0.01805413633945231,0.040577664475194244,4.896818524425225
0.05321674477396038,94.36500924534718,16.169608494494373,0.021968597882701217,-0.0011641484549112992,-1.2965381441253492,5199.986689354284,5.640655777904206,1.1709317167581474,2.5914948558727287,-0.9712325416731301,-0.09455531471642777,0.008852060093365779,4.899889906863673
-0.02353569010437752,96.31263731714638,16.38324220955906,0.017512926985129337,-0.019433466158769258,-1.2505263670726374,5199.976649387016,5.713126756108165,1.2590049947339415,2.6284114908776774,-0.9818239245544219,0.024425784102812986,-0.010630821345405984,4.768201848785669
-0.00809945221330265,98.31927437700729,16.329524379188694,0.03553263917077083,-0.018832337532697033,-1.254400588042226,5199.978374185091,5.69556594083882,1.260756229348851,2.5656301221666515,-0.9925676918259172,-0.00670965092741604,-0.03757706872690368,4.800434128835796
-0.02524091300714693,100.39360295591105,16.427825936000154,-0.023831857031746038,-0.05449666468935347,-1.187189476342079,5200.103949220766,5.712262980464923,1.2148589844892483,2.670862507531286,-0.9934870047669289,-0.0030289441333942553,0.0124873039972983,4.885250896002095
0.07595457429014771,102.52610102226961,16.5232340368803,-0.007608686777318449,0.007054388013390228,-1.206986075461153,5200.064983988136,5.6396613699543305,1.2870383109645782,2.567473105125918,-0.926409511314054,-0.10785372478874217,-0.0026442497026714367,4.89225963120711
-0.12668127900469156,104.63469043455457,16.489994662859598,-0.049687429680045844,-0.09787020444322259,-1.2642236178415651,5199.978668918548,5.69913660827922,1.1759355531439968,2.6470310233374503,-0.9806458346214733,0.043730107402616764,0.03132593632027044,4.809297223680478
0.13135542408203144,106.81270457385573,16.555709029253883,-0.0777914062423638,-0.022305222451117507,-1.2202524928979186,5200.017709946681,5.7023939392155505,1.2758408572620215,2.533596101901371,-0.8780990196183752,0.03856626756570515,-0.04870831396737205,4.7482116059132125
0.013839381278916086,108.89186263113292,16.674679539031253,-0.001994386884447554,-0.10045023167376238,-1.2409128124401376,5199.938708841385,5.699897462686862,1.26442935667169,2.6637949881538905,-0.9217285004889244,-0.030332017661428207,0.043744468937332685,4.683534608834182
-0.04904034132634655,111.09904871108914,16.67811005540476,0.07297274345593247,0.021112622710799736,-1.3538996737703264,5200.02323405383,5.6799066242169385,1.3654000201790637,2.597638610882748,-0.9488431832027239,0.0005804281919271115,-0.01246226825602271,4.78036951507266
0.023388211340708138,113.31206657444912,16.69337537098768,0.035936927110228715,0.008975857726346518,-1.2505088822130785,5200.00322081389,5.667991850059826,1.2054439761443316,2.621091816711497,-0.8259776655932456,0.042901949270387714,-0.025929945861379304,4.7176271732484985
0.021379424620056788,115.52536146139218,16.837286180173937,0.039783879726246876,0.03976461805475323,-1.3229085040009478,5199.987453807657,5.531862138610084,1.2383466935766327,2.5105629206036513,-0.8784884009336509,0.07644297085790225,0.003340260597302755,4.714698288166612
0.0035364356827289473,117.74999229345069,16.857481175352923,-0.008791827885150719,-0.008386315875055679,-1.2854677394931557,5199.955435684745,5.6800370536149964,1.3243102419436361,2.559505213894103,-0.9712030189350478,0.05518007386895463,-0.05065293661896398,4.724988937368033
-0.034264213779641034,120.02440819068498,16.875330843551605,-0.021916058746320896,-0.03439897080230352,-1.2043390250303208,5199.932729232326,5.590956197283837,1.3187223556428314,2.5284179274749303,-0.8657032620710529,-0.08118991208078287,0.009855364072702764,4.659019472113801
0.046501819479047815,122.29973665375088,16.924260557614314,-0.1158914040549884,0.003891225792315067,-1.1672066637261476,5199.894849000469,5.635149552937505,1.2332728813503122,2.5603165224022266,-0.9959821696637297,-0.11038097540653635,0.061978640002281156,4.678140397838674
0.10837380298892488,124.57158438150753,16.892883939953077,0.004110337708732108,0.02035418130820776,-1.2425175503846269,5199.96876203671,5.758576908695208,1.24218014115718,2.519957827269677,-0.9963108931736248,0.03410698158984001,-0.08216467806040263,4.716250326339995
0.0288911293719231,126.95397206870965,16.960438264762843,0.05907140365552943,-0.02148503876958725,-1.2817429642774354,5199.952240802347,5.651140670592827,1.1982549200827883,2.4740192540657215,-1.0198833212473568,-0.03151940837109755,0.03298156765870717,4.683155545997773
-0.02159701297110768,129.22269217352795,17.033741968741666,0.043918401225862415,-0.029537462223826288,-1.2436852281780197,5200.139765152562,5.608703391357957,1.1698003162330881,2.506608588064765,-0.8651333806861896,0.03592326774140326,0.05336313994184566,4.77029777691053
-0.04406584461876134,131.53411797722856,17.1417025376149,0.003218610672979627,0.032008701171680115,-1.2307350183008652,5200.049808716145,5.665308064329953,1.3313159297685504,2.4854370959621006,-1.01450127191583,-0.013948797215712022,-0.00583490252185064,4.611828655623494
0.001012001356842325,133.92546494275717,17.15383850936701,0.01646702071278843,-0.02322483477314332,-1.402227142903941,5199.981101634945,5.588683149228703,1.2612863839477844,2.603774042165453,-0.989999361402225,-0.0168174453755051,0.07400895280826097,4.655244624189171
0.028370329342460726,136.242187217391,17.22480835107095,-0.05430683386104174,-0.03864358964178143,-1.2334247652821835,5199.86720232255,5.526078489265806,1.2286867220423612,2.4899953033772046,-1.0154244434326039,-0.07895519016053305,0.0600212396482089,4.697541916948966
0.05650983271349119,138.81672074830476,17.217834258728,-0.014279190106627503,0.00522874174943508,-1.2866904505533623,5200.029327319442,5.556820313415416,1.3325103198629817,2.4488926313791466,-0.9517812171204717,0.004151798259660249,0.012999342144442086,4.629625253207288
0.04647576019838446,141.10191926735132,17.19772140218381,0.025470396761936347,-0.04023830658301476,-1.2774063000403435,5200.001031689226,5.593916891025898,1.2565368798592746,2.5043216758121645,-0.9446647859230626,-0.08435095668819738,0.06405274496688414,4.640286171256447
0.10505586568580057,143.63407742778833,17.36813742296909,0.01628712779669113,0.02433611384079272,-1.340619156439574,5200.029044471921,5.584014056001647,1.2510165667742859,2.491628925406654,-0.9544114141203432,0.024999223478699362,-0.06597646383159408,4.632282301920971
-0.0043485081475925745,146.0698764149113,17.389156321006347,0.07688698630456148,0.033657195514509075,-1.3082697439630842,5199.943916537893,5.611223463405855,1.2353995914892737,2.4184572522630754,-0.9318227589020721,-0.049371300748421214,-0.020060664852133914,4.719466814590834
0.053366005299667375,148.56765709535398,17.403037347993973,0.048471547416847574,0.04468776408156801,-1.2264608187682717,5200.017839028261,5.621893601271839,1.3487554714920817,2.5594030323691594,-1.0345514221947438,-0.09787816362554853,0.012624038734349217,4.6156349949482465
0.12329488358427515,151.13135642751553,17.46292173725071,0.09268045352072253,-0.013506936791254837,-1.339779313568564,5200.031845416789,5.549483363039963,1.231236965005457,2.459341873957997,-0.990428554150846,-0.018391131323168636,0.03379216015524953,4.711977632689203
0.11841940108099189,153.70522025881337,17.425220390016293,0.03801746409667513,0.03302805629839621,-1.276053729406299,5199.98060781779,5.525209931778648,1.3227365282057388,2.437786756131715,-0.9651668850633868,0.03885935553082706,0.04564038031018971,4.583364480106457
0.06211438305743543,156.2166577501322,17.52370767984346,0.026932461298067294,-0.007929710322484783,-1.2528271495010483,5200.11928937543,5.470307315381861,1.3480716654045584,2.406780162835317,-0.9066029044670941,-0.005784517126515209,-0.008100239851520433,4.64853493967684
-0.010373601345360854,158.76421688499354,17.491062647219845,-0.08210688276629395,0.05346471911070088,-1.2539086985234777,5199.955938013502,5.49639494526681,1.1821427205422854,2.3868894577689366,-0.9036240445279164,-0.024589367577024623,0.08574559834659391,4.740538361725128
0.12987960611958171,161.45085409487626,17.528878454590735,-0.0666875619123343,0.0011544083708178317,-1.3530591460924215,5200.009317721721,5.5848266220472595,1.3020556404421122,2.3274311911025762,-0.9280484385509665,-0.09317677689502599,-0.050386746163401455,4.614692964359323
0.07829562923299463,164.0010776764555,17.632312372577573,0.0652820243022614,-0.04061645449663307,-1.2010861959177914,5200.05450445014,5.495414217656014,1.2354105832829088,2.32872905427004,-0.8738454988193707,0.10593695869206667,0.07244693352448309,4.607315454561134
-0.03044007175347571,166.58360419238278,17.70148412990219,0.028983179173007134,0.017990143334860098,-1.211576339508209,5199.93770603016,5.4866921534929745,1.2549098559858942,2.354418919576101,-1.0018180458930557,-0.033217104778242634,0.005833249349388723,4.6194038130533315
0.06017746135818078,169.24031033035064,17.64011598928114,0.10347811253268495,-0.019731984522000784,-1.280269467381778,5199.981320671791,5.553675347810445,1.3071262890394535,2.4913828782807648,-1.018880804963261,0.11960151264387775,0.04869233741893839,4.697004855991968
