y/delta,y^+,U,dU/dy,W,P,Re_tau,u'u',v'v',w'w',u'v',u'w',v'w',k
0.0567835937819274,113.2694359021867,16.71915519496735,0.0211751160741807,0.0045746519449322,-1.232545294057689,2000,4.670424776918797,1.232545294057689,2.147675538966539,-0.9217891504358706,0.0053338713806706,-8.890732456817652e-05,4.025322804971513
0.0581625185900025,116.0200549588465,16.77679988444805,0.0207421880052039,0.0045935062910798,-1.232258779776706,2000,4.656611091313031,1.232258779776706,2.136586043552374,-0.9208462223019542,0.0052921021208107,-9.26635293268552e-05,4.012727957321055
0.0595574945344551,118.8026921221807,16.83393156792725,0.020323996297731,0.0046146278073075,-1.231849694376565,2000,4.643198323105625,1.231849694376565,2.125612815406733,-0.9198727930490384,0.0052482427450947,-0.0001039891382566,4.000330416444461
0.0609684978415986,121.6172999694764,16.89056249625959,0.0199197162945621,0.0046378212499823,-1.231329294450692,2000,4.630147641858115,1.231329294450692,2.114770832015132,-0.9188684749413536,0.0052090629629803,-0.000120603083745,3.988123884161969
0.0623955044646024,124.4638305331648,16.94670335231053,0.0195281247538019,0.0046627072751077,-1.230707742721218,2000,4.617428286642614,1.230707742721218,2.104062237485272,-0.9178336369996968,0.0051696748221348,-0.0001373555182111,3.976099133424552
0.0638384900839011,127.3422353016379,17.00236227739138,0.0191477860545649,0.0046886460307559,-1.229994419355064,2000,4.605014313323694,1.229994419355064,2.09348924878092,-0.9167706525387592,0.0051206539620443,-0.0001512339180774,3.964248990729839
0.0652974301076101,130.2524652200766,17.05754466425792,0.0187775814376208,0.0047149660903748,-1.229198141799305,2000,4.59286377282382,1.229198141799305,2.083046766642665,-0.9156822473799326,0.0050633600115366,-0.0001617201696245,3.952554340632895
0.0667722996719435,133.1944706912857,17.11225524820917,0.0184175375691291,0.004741227970001,-1.228326942285087,2000,4.580928435902261,1.228326942285087,2.072717935714414,-0.9145689728623096,0.0050105574280519,-0.0001711321212359,3.940986656950881
0.0682630736416387,136.1682015765398,17.16650120208371,0.0180683331258471,0.004767211910331,-1.227387663271499,2000,4.569164849161547,1.227387663271499,2.062492311585837,-0.9134293428933216,0.0049780271808101,-0.0001830026385645,3.929522412009441
0.0697697266103842,139.173607196437,17.22029138225003,0.017729533640585,0.0047928277316783,-1.226385942532047,2000,4.557535666039991,1.226385942532047,2.052368932931118,-0.9122639160629163,0.0049745396720919,-0.000199756578581,3.918145270751578
0.0712922329012533,142.2106363317636,17.27363363547476,0.0174006044727967,0.0048177058102064,-1.225326539128503,2000,4.546014446874435,1.225326539128503,2.042346912460939,-0.9110757403080209,0.0049986884096424,-0.000221376222116,3.906843949231939
