y/delta,y^+,U,dU/dy,W,P,u'u',v'v',w'w',u'v',u'w',v'w',k,Re_tau
0.17393872482213887,4.094600943119476,3.613119584438831,1.6305827896914775,0.040501917064742085,0.0062671551555089165,2.630433085774148,-0.31489680268378956,0.5816064232043446,0.029500655178812563,0.18320268847653695,0.016448391877258585,1.22783770505083,5200
-0.10095395909530343,4.619986196509094,4.246666621721057,1.1132578896343686,-0.04090951613154663,0.02305472240923603,3.562353525294242,-0.10827118375741983,0.9400286623164197,0.3111995477666686,0.06952494642201144,0.21221878261773117,1.9149922249951756,5200
0.07953698490571577,5.260431009656647,5.0506807389411,1.00304655272775,0.3606817110635924,0.42406952327019953,4.621448123524966,0.10411735631573213,1.0186123313915754,0.0750066320252275,-0.09923138867867329,-0.1656215206556322,2.141234794828636,5200
-0.3390698676266811,6.103096260754412,5.231645995083034,1.006443216352899,-0.2318665032998059,-0.06604954801907326,4.984128602365574,-0.17441824149118085,0.9611567234597435,-0.1837950932321454,0.03474255394292584,0.46526655063431066,2.9568469186016046,5200
-0.09466707595084982,6.750008387218323,6.437433539188353,0.6989467717970146,-0.02503616952063467,-0.029087198747335518,5.560362820613684,0.04493292347854886,1.104891217647209,-0.36044210053687475,-0.2907157226033242,-0.4365275007044022,3.2581047387022086,5200
-0.24136159876899319,7.681175891685437,6.634143153033152,0.6114598161496069,-0.0706042436120125,-0.13117971253752903,6.182351094352622,0.15829946924472355,1.2104569167479091,-0.6643309159179185,0.3027464818474396,0.035131064805084176,4.072898499361451,5200
-0.013854123867250967,8.069850375316044,7.048029164732189,0.5669491085320495,0.2647006189736045,-0.07263247151862358,6.948516908981164,-0.13168194664070382,1.6081979078033324,-0.10516985978666432,-0.24078884036469872,-0.22249795206554127,4.032580364670473,5200
-0.26705748308718974,8.587161437136311,7.879246152914245,0.7800528419686308,-0.32303770968589157,-0.5720798584390278,7.265496603658223,0.3982985485872162,1.744217989763457,-0.28712905059731675,-0.009466112877969323,0.24700117150377995,4.610881938872573,5200
0.23949283617884382,9.352479868927206,8.213081666297052,0.5495367066511102,-0.10995379937728943,-0.024170638959813973,8.07265035565423,-0.025096093244165896,1.2960823487308284,-0.5676607657343762,-0.33546276295537464,0.052064659604005414,4.61464874189228,5200
-0.27845325447418273,10.645893659203654,8.802892568106888,0.7578288225162494,-0.11190430541964815,0.15829041541088967,8.276413931994,0.6423066452818376,1.6452265356120916,-0.408794241244684,0.2474538727737512,-0.03617877990739403,5.1549579998848785,5200
0.3406970114885135,11.051123519526813,9.296383420771617,0.6222810168746831,0.20494931604140923,-0.40963357238523657,8.394686024855623,0.6218223879361956,1.468759444976098,-0.4318460694020775,0.021969243243904164,-0.11964075738899614,5.157488654939897,5200
-0.08780916894945708,11.903797423325278,9.409012707197622,0.3351372108794374,0.2886502452486156,-0.3493686408432941,8.980920021013414,0.3753704846538731,1.5658537982079133,-0.2626124984304533,0.09022752158084131,-0.08626455507146312,5.218440020864443,5200
0.3724132063540129,12.835586458717795,9.716335676971562,0.6277586132583062,0.21390945343748552,-0.13383303405893565,8.583613078921426,0.1727697759502001,1.9579302362508206,-0.7670678141442441,0.02251962090369086,0.32947165176106435,5.80390255618361,5200
0.07144490423952332,13.81057344922706,10.131156981397721,0.09272349384530482,0.06534278931398822,-0.16146709224133904,9.012672005627435,0.27427393329088795,2.121145954847304,-0.5044606183130701,0.11994219930793291,0.17623029063821768,5.636205508613307,5200
0.300323101167012,14.505223197854864,10.483470645143829,0.30650541585369406,0.09639416481647076,-0.2913570564523407,9.128672212808404,0.286889311393189,2.130668620855294,-0.6500528941005669,-0.08706833378441847,0.30686831836555895,5.898256944965022,5200
0.026268430986589226,15.600867785909271,10.639285092648834,0.519190456941796,-0.036354031304054346,-0.45978720991132416,9.38123246117548,0.4851942180691947,1.9918611970463214,-0.559714285381016,0.132568016290505,0.11749143173500594,5.800328364875593,5200
0.04880769203320863,16.757775280388923,10.84771061434349,0.56417640355958,0.16211711607432636,-0.34262978199381194,9.173982686346871,0.2864411015830409,2.1471403133346034,-0.9260880907042147,0.29051687252706193,0.20727014104871777,5.855005808269915,5200
0.15258342833340643,17.82691781491201,11.296986531347526,0.3311921727920224,0.07064448203513808,-0.5949954042142009,9.144997865155002,0.385380789507459,2.0101451628818134,-0.9461654606772352,-0.20448926795792824,-0.1515385266294313,6.054147293793075,5200
0.06772902244845364,18.512101387874235,11.672800148368673,0.19698989421612106,0.17171028893533014,-0.387744788302554,9.090655515304418,0.31485347155342364,2.22304403174585,-1.0520998751557549,-0.22836319828406915,0.03527359632768482,5.968824681189813,5200
-0.1913938661120713,19.922967953698567,11.577608884289267,-0.015905106731554625,-0.2565039077416879,-0.5614009462588841,8.882580500380548,0.3570612356364715,2.133682407880165,-0.39448316405912376,-0.2161631660831028,-0.12472670821789736,5.608281634297397,5200
0.01957084302819357,20.681859058926193,12.062616348031757,0.12742148234870426,-0.16494226532911385,-0.37629252181764405,8.743039460560967,0.1711520810879711,2.1561720867959804,-0.6786676401127975,0.23495286958658643,-0.030132320941327388,5.913837418490474,5200
0.024272939872786482,21.746718951818945,11.987653664084037,0.4018793839691964,-0.07130326897755765,-0.26847473077513956,8.978735514994321,0.853739494058912,2.596049968403391,-0.9160499141150489,0.12901803449400878,0.0908200638509146,5.816141323367546,5200
-0.36614609866862924,23.004106713899443,12.64084877927545,0.1751008066433302,0.14598158699381347,-0.3825527327230364,8.368867727766318,0.9922594588406892,2.1793331789258024,-0.6492246712721214,-0.10997538132591841,-0.11982358875675657,6.213667372865446,5200
-0.14539151693200902,23.47562583122012,12.558364450931478,0.5327817526558039,-0.05745869400155098,-0.7160483459537346,8.785451900412832,0.7762720874701996,2.6651223810669737,-0.4810419312184483,0.0550590063275451,0.11270659909697325,6.0032009314162265,5200
0.20978311878884487,25.007344814949118,12.888667303736785,0.36321283523197634,0.1670225162425805,-0.43023581329493465,8.60925368747689,0.5184598343783108,2.4495264147788514,-0.9924322728515886,-0.01940670127264068,0.025956701266434092,5.7646048306548066,5200
0.0025821922485636467,25.939836955295906,12.782427610397962,0.058769120154710475,0.10774447302110025,-0.6250568556146633,8.183120520058912,0.8930072287650014,2.864435203859361,-0.85952341604338,0.10156190374682426,-0.1580572561527962,5.800172120080444,5200
-0.16151394235811636,26.97589734329894,13.170846185719743,-0.24030119771444652,-0.07114852105303647,-0.823368354108186,8.13066752824651,1.214909355822001,2.6338929088578373,-0.7575260006611615,0.0776383192812466,0.09035252880068785,5.358404972878171,5200
0.08332255119191818,28.629688338111652,13.062315706864581,0.3898808922908218,0.40894243885668424,-0.6510229821329164,7.911851405002268,0.7682693998342083,2.4070292620143325,-0.657044210160214,0.34867258117610067,-0.07206649598517871,5.5179128393465495,5200
-0.17931279243794024,29.630399353895356,13.685896728809352,0.18546811433672333,-0.42169549988255467,-0.7244227583744164,7.723969716118663,0.19097187015788608,2.609270096606528,-0.7479091309774579,-0.05653489909860815,0.19637196500619242,5.74019774240081,5200
0.003679553226281166,30.504203728176424,13.507191903554244,0.3138145915232282,-0.13661700034793006,-0.686737427504132,7.31393126254317,0.5654371587232163,2.69426539291796,-1.0623133215821077,0.04363201027036256,-0.3191128648536365,5.542794396347925,5200
0.1288561066788457,32.25690442537818,13.547661576213123,0.16832436335801212,-0.016912276125562602,-0.7670598973706425,7.794389299892606,0.8991394397712935,2.8737596182157867,-1.012486063042411,-0.2744483394129975,0.09716896640737409,5.698152575262429,5200
0.2012187288587806,33.229478712300384,13.760868584311499,0.3050388016412825,0.015947982957383967,-0.9544909480612851,7.423376951134515,1.0258504060563036,2.8732390315000806,-1.0633830180749106,-0.03789923669530946,-0.18513161753480017,5.418002477822599,5200
-0.20467576830593567,34.25409461364141,13.845016972839447,-0.027798013957466894,0.03072931088292331,-0.8434381076413382,7.037828217806032,1.0049426278380986,2.9275854130581784,-0.8398388161914682,-0.038029856058834986,-0.045567419690253665,5.409565838274372,5200
0.28034526716367103,36.010916153026116,13.976584167982487,-0.11668516236634427,0.10986896157949311,-1.1536912093029583,7.169444060032192,0.7831717652781047,2.517457926970899,-0.7621788691734733,0.10932524280621086,-0.32191816596166806,5.491389792624958,5200
-0.003233736151357005,37.01282816427895,14.065709156219445,-0.04350156223212581,0.1351015559111085,-1.1274497700876174,6.909596798942105,1.1554184765546085,2.686086598523241,-0.7838482495752461,-0.12502577223029615,-0.07609873030220839,5.6397435760992405,5200
-0.07936880786218949,38.732747616299285,14.015695578390334,0.06791318119928375,0.13611579993543185,-1.439972863213202,6.946716934426897,0.9288923087503279,2.700785928407079,-0.7084270417864059,-0.019918283911563153,0.06488812162098717,5.246190505499959,5200
-0.01851470213799438,39.70841134466322,14.468082010988665,0.07199409776155863,0.23699623202709638,-1.053083717947424,7.025107753476016,1.0883078901869951,2.884292095405783,-1.2305668349886985,0.11774662990815662,-0.15805555557157658,5.3753794102595585,5200
-0.17188934102389294,41.71972935349587,14.181111536764414,0.011758529211818115,-0.001334562687727364,-0.9008718258905251,7.024952614760289,1.1349964043034872,2.5546907542744828,-1.0264029833395498,-0.1740710386931155,-0.2527588491384845,5.405493710507563,5200
0.4179045060659821,42.53682081060255,14.72901908560408,0.20996530129912536,0.2607415348846526,-0.8032498400748289,6.75173378797862,1.0269493322820946,2.626475133079319,-0.7540402206736199,0.394425407787504,-0.28540224215351184,4.653972310423086,5200
0.010896862037541737,43.9869142953064,14.358842132742618,0.03273440041849829,-0.12443402899375774,-1.078042037493328,6.691839303069118,0.8786696577255778,2.5320902603371014,-0.7442266048340931,-0.22087277652550574,0.034100943440076754,5.49071231119891,5200
-0.043515286835779134,45.4316995581244,14.433953235800224,-0.09152822553265304,0.06534011624544049,-1.1974971212389958,6.535537182092136,0.984191291985928,2.5649934500436697,-1.1851574157910991,-0.19583630740372343,-0.3835650815941914,5.282315694459239,5200
0.038578824783498035,47.13678698903834,14.215893603376113,0.005749760949948293,0.029335871452226464,-1.075818439065143,6.507359168775461,0.6400726016150234,2.645384707555045,-0.7576919674425753,-0.18883833877835993,-0.09043454694814655,5.21196868275394,5200
-0.12989649347271084,48.73477739809856,14.870859083348323,-0.06373442712755673,0.025843683634396,-1.2079799203878756,6.630345321355542,0.8159483620561434,2.6232344015595377,-1.053762543692956,-0.038782656724262336,-0.28369020785263205,4.639519252696001,5200
-0.1461877468433307,49.94718415520736,15.062191399245641,-0.2538409339243149,-0.08436790926908959,-0.9934261953464696,6.731559055386548,1.1716327466538197,2.8326843932279435,-0.9096603658010921,-0.647858646073593,-0.1307907415839257,5.015649484476964,5200
0.31163201794247974,51.47742194855155,14.84054770487155,-0.15119148958880493,-0.11179715351289414,-1.2474196533179136,6.244541603942773,0.9947740972262016,2.816779126268842,-1.0715832438427704,0.07756057602432367,0.18292049257248671,4.901840706136295,5200
0.05043234057279627,53.02868118338286,14.93161091851511,0.22157957424799984,0.07239794239458278,-1.2031243371014733,6.2851981097513105,1.0893067674958183,2.647773854835052,-1.0611380342959384,-0.3027482180198451,0.0312857315219519,5.228861692369666,5200
0.14911158851125336,54.47517982749894,14.897058994319375,-0.10696360553195161,0.0038832789006881417,-0.6777400120621575,6.01049637136377,1.0321707741720398,2.6656757985028876,-1.0571615465918414,-0.04219443592731824,-0.03445737428720111,5.296788394009414,5200
0.04117813758157733,56.17688090353575,15.113522323264206,-0.217119632490616,0.1341648738862567,-0.9160876399769766,6.439540767069108,0.9946690351485996,2.5345252672783194,-0.9336403619327085,0.1901935468244483,0.035220353531630895,5.39084236655729,5200
-0.34775778632065296,58.276492274454085,15.060973099836575,0.04565185154131301,0.04942453305281199,-0.8471268520825426,5.974557966306821,1.6378117017724405,2.75443467351213,-0.4323986681091494,-0.21376196105691667,-0.1909554916619151,4.866642415817696,5200
-0.07962289444101266,59.47875960729722,15.160201678605706,0.05653069700342485,-0.04206591091091499,-1.029316194037158,6.489382035119212,1.3418317285583186,2.699680809079,-1.260115788948683,-0.21810453931089688,-0.3377715369639563,4.921035524390482,5200
-0.008489375974702638,61.082305091215495,15.195169849693379,0.16735594657746033,-0.052471595725174194,-1.108454037877082,5.9204896231585,1.0321570668554174,2.6331974484265808,-1.2447021622016754,-0.23137626274466433,-0.3036287237739766,4.89796336933796,5200
-0.17886915349305743,62.70254065697482,15.40718931317884,-0.19726072092256552,0.29418195461576374,-1.1975558503620751,6.211245445689093,1.2034407043548543,2.834328329611129,-0.6947683833317861,0.020750856977961966,-0.2777998964145578,4.987403995666261,5200
-0.06812502054175004,64.35454333122235,15.231079008669095,0.36710628838245646,0.026024492332323356,-1.2141498393426895,6.1521634179202245,1.2990005266900915,2.796152269060867,-0.9092508232864148,-0.20572611452059483,-0.24806428951302106,5.0547450398556215,5200
0.08662595164901354,66.04113947147866,15.33831470147025,0.0866732847412249,0.3812736739945318,-1.2932987108294005,6.289104601574988,1.1377574429845847,2.5840170391340056,-0.8166261475882239,-0.15468230452536016,-0.03711849156698674,5.23338562650222,5200
0.08791902896137131,68.06075432957967,15.695504427152603,-0.07203918228534961,-0.29215070664966036,-1.109612968938894,6.020348325925592,0.7681949996527083,2.973901964082283,-0.8020374438732341,0.297024691576508,-0.046293321879658365,5.128024503672304,5200
0.20540260450041323,70.14726675682172,15.722079087498958,0.05383842573133146,-0.01924436483500614,-1.0824717956393286,6.069705035069141,1.6925724903960229,2.8383831554555514,-0.998552311279683,-0.2802566690219743,0.1823826816187592,4.806526706342011,5200
0.15352889454145496,71.38066203160551,15.427748898164452,0.166414773176835,0.17212121329293772,-1.0655340745873276,5.881609988426851,1.2727359978037498,2.70922497028249,-0.8603964631927219,-0.07010830797198485,0.043805551492380974,4.894373637046826,5200
-0.04438860588896317,73.2493667846252,15.507701073593292,-0.18045214912523522,0.4680297454774431,-1.4287777807060336,6.084820264469702,1.064533813600035,2.3695245329859174,-0.914317460167862,-0.11528595424855544,0.3110327184129817,4.858910380472245,5200
0.06969310799195533,74.61509713692915,15.694246189893187,-0.041012486372354814,-0.18058560353397154,-1.3222158594712432,5.7239402273826965,1.158501385486973,2.4167716442891387,-0.9089510111960418,-0.15773989414617937,-0.21275493648188604,4.515479292074909,5200
-0.14299705890215847,76.86123764123167,15.515721864756367,-0.19245123514446827,-0.2732398193284241,-1.2359584587500383,5.931464594284905,0.7354221664037357,2.7958341256919153,-1.2136275382979604,-0.16729616466049343,-0.1515337191423672,5.489210882777207,5200
0.206732325241227,78.87482110414277,15.968899701770635,0.46761519216728514,-0.2930156462784665,-0.9285120897396584,6.277342478342856,1.060494700874565,2.189396574183132,-1.0935392887419302,0.15898100335330861,-0.031220727089593385,4.821874111455474,5200
0.033848927593440714,80.71676893131104,16.021556541923765,-0.3264775746941899,0.11470165647228553,-1.0875476837841855,6.061256876340956,1.0773772031003412,2.6997428720746255,-0.6424056885854554,-0.2075648387084469,0.2761440127368239,4.635619239387795,5200
0.31500230471102975,82.672658160178,15.985200882296935,-0.1924212133084739,-0.02309020687691726,-0.9664406158093526,5.912158269544945,1.2160092742337283,2.4114680018332053,-0.8963145322819445,-0.07628365223744257,0.06978361077191043,4.575104939408807,5200
-0.27111045089521923,84.49957015933187,15.976354479239161,0.2627838267532972,-0.07630720169266512,-1.2454320203779337,5.469032132120584,1.1113201576164036,2.7098909734236236,-0.8070570373159962,0.28840219525773647,-0.1434336399284881,4.678253813716363,5200
-0.29109377078866355,86.282871863089,15.966146183462298,0.05921212219227022,-0.09738390124807716,-1.7306179316762695,5.748562606704729,1.143309323350859,2.2726843128929133,-1.1556077960617266,-0.0004442355383142951,0.3137549775943343,5.034611572623516,5200
0.09416237617218426,88.16046506180386,15.972485546310208,0.24580964081381826,0.05496071785042312,-1.130944646801998,5.822246251154486,1.259258876067199,2.358853225263429,-1.0239067680472036,-0.4158788595691631,-0.028894110915935824,5.170811077459971,5200
-0.30522056905300937,90.09296738492122,16.424473050643417,0.2595527640006925,0.19698215982517003,-1.192908847282363,5.862196816050156,1.0776215728579692,2.8512624232736226,-1.0653450307861705,-0.13214934013501067,-0.11944533645910795,4.4292546077105275,5200
0.16742229085624172,92.0274777534509,16.433024357645436,0.0407844921828682,0.04726769311551881,-1.1913279918838293,5.729009296994098,1.0656132356253456,2.3659742283175684,-0.8063444653781612,0.08551736215202069,-0.10359417705785647,4.630663731950921,5200
0.06498856826191338,94.37954592905332,16.32996573706335,0.1691703868389389,-0.05373237139036325,-1.136688338941634,5.634709264529143,1.2170071088526253,2.3401918774595614,-1.0424502198607393,0.008763154131812062,-0.2554676409764092,4.956654421343678,5200
0.2060405318687673,96.32378800325317,16.270232583517636,-0.4262642731565097,0.22380723501158378,-1.1967445561190746,5.617796018711317,1.1279423832300766,2.749033469492032,-0.6490654174809065,-0.012187094815726414,-0.0490080218184096,5.1009573121570115,5200
-0.14106611678906048,98.28284465506052,16.38160389343963,-0.014075100445040078,0.12277734676867617,-1.3593777685826198,6.075999762302091,1.2126366809784106,2.6377386821295623,-0.8921757057234155,-0.16479314000843936,0.2511546647749152,4.5049680474331835,5200
-0.1809543530379699,100.08284641356774,16.29479466751462,0.26496367314253255,0.0708615626070706,-1.4119566285977052,5.681658459892924,1.1683156311104859,2.589694562383826,-1.0707626794698086,0.15953125194392118,-0.15669670219122542,4.4727168200841625,5200
-0.0146045416475711,102.56736638134632,16.351403414754227,-0.09217091322608524,0.09121336207709049,-1.5164955721204363,5.580058382950107,1.2558332709173152,2.532043501703474,-0.7681371462990604,0.15028261889524688,0.15459689332622667,4.634385617838446,5200
-0.2729570203680796,104.79586003644799,16.884348203107628,0.04807161766557587,-0.18259574756430724,-1.3814118778063145,5.490177544875724,1.1689275733366016,2.5935563553975713,-0.9120303839620527,0.3973031770501211,0.26221843816673274,4.652228301734379,5200
-0.022653127569840132,106.51111151600698,16.81582745591142,0.12214771971582773,-0.12081101149036717,-1.6625118384412336,5.603525847816354,1.575426668210842,2.071871609327383,-0.2597328468624841,-0.02461458791469208,-0.4289421128909958,4.544434002142023,5200
0.05514422111413537,109.32518430147108,16.552326885344893,-0.0975577474995261,-0.2997510498024132,-0.9435401559053236,5.5267674380300305,1.542680014965765,2.873030725959551,-0.8719919953378726,0.1544607951241931,-0.29175035434750324,4.335703890336542,5200
0.2792745062265375,110.79561359694235,16.661484255780238,0.08029105077029,0.08881826152967606,-1.1497429423103287,5.704732373792331,1.0680680245799397,2.73579732021436,-1.2927706860025863,-0.19219852547459038,0.03790054962377738,4.658710083394605,5200
-0.05564842794150629,113.13111532574743,16.859026275279103,-0.09919174375862057,-0.01931174202604163,-1.2485381676561698,5.644591626313151,1.27492553005555,2.5193883850618493,-1.0841483017567641,0.18723838819882432,-0.06931765659366206,4.725042917635617,5200
0.44656523994235386,115.39973644029864,16.79812912994258,0.024174578786147077,0.11203523055385672,-1.186921220149935,5.8057167224960855,1.4868252642388047,2.3903764769357996,-1.0073932904933554,-0.022289762495359314,-0.4647276516251899,4.679499575709147,5200
0.025045529730095762,117.67273053234523,16.848948686775962,-0.24368310236158056,0.22885341873891948,-1.2654562392379725,5.460580861058239,1.2382248645559057,2.2838723646861823,-0.8844405909293558,-0.02278211551653417,0.06093403733847402,4.992133919721102,5200
-0.02227572719056286,119.76309426614444,16.943045641378436,-0.038713223207935916,0.1347192907468633,-1.245918574291507,5.675268117294496,0.9132994473196412,2.604543125140448,-1.2356338618766551,0.14882090017411037,0.251813945741126,4.703168971714167,5200
-0.05259076615266482,122.02182554884484,16.832884211557786,-0.19156696868834971,-0.06632304352654625,-1.3588027556508515,5.5788137575355154,0.9916947068391275,2.658685974088726,-1.0167992296458752,0.03977942549959283,-0.14287817051588583,4.65816341220654,5200
-0.3441068936736483,124.30199701274512,17.38061364552873,0.02052870041172037,0.13305735634380572,-1.1888602870618477,5.66127376865644,1.268681605194244,2.6963414508411643,-1.0146416781380891,-0.060046510273838,0.23193226990037802,4.6225211872188385,5200
-0.05452417064975977,126.77725350293161,16.60588345129229,-0.32332067901038275,-0.016186422427176824,-1.412529758223489,5.643135657514536,1.2763006370976118,2.389533748650942,-0.9842553776554608,-0.14545684822306856,-0.11722049635781509,4.854507213196728,5200
0.1042281345626757,129.28925457831872,16.987074078669174,0.4390286541460021,-0.16876101526531737,-1.2559292464019451,5.461009979291238,0.9951259377880544,2.4747914071342625,-0.8146443896505075,-0.14572023915962748,0.32482718970522173,4.496974381992503,5200
-0.1541729860567691,131.6381580035445,16.79231897427134,-0.02102010897245447,0.1822102015634951,-1.3773560464836534,5.53575358565356,1.4519671246390737,2.335885897731976,-1.1406270661325977,-0.0953916867335521,-0.10009839850542229,4.720422102522406,5200
0.01661563191460158,133.77512674624018,17.258064175042758,0.11139326433049929,-0.0885989343554841,-1.3181759104252246,5.710565728456597,1.35097902700399,2.813602021081455,-0.7142451519602566,-0.1547737153183911,-0.1732771305379755,4.779981202809249,5200
-0.06154307223220745,136.56941542913444,16.993980377209393,0.029127374193674532,-0.1468078225877186,-1.2718271860068968,5.4097811678205545,1.2388498931410146,2.4009430875392996,-0.5209392713973346,0.018919510471359174,-0.06412622717422536,4.891273904443206,5200
0.26208938890437405,138.30417081528918,17.000596041245963,0.22431535741468572,-0.02372343838273271,-1.3602153163850828,5.495532659817523,0.9980245444362972,2.5242475712609185,-1.1778884351879073,0.08813711209436419,0.12559738027073725,5.203550188309494,5200
0.03618237014427575,141.28294424382193,17.470569259780206,0.33031950685461864,-0.16242578648616215,-1.0555749657369473,5.707851679311523,1.1871422339224051,2.306954659451151,-0.6866843166761348,0.33796879250950823,0.04041853031944709,4.5487941024830025,5200
0.17901372528523957,143.40330210541944,17.136063754750406,0.18290165701134153,-0.13585689779184745,-1.530528036064404,5.6444725344460895,1.4388963921366087,2.639088506832735,-0.7827437604791282,-0.09059573499644988,0.07426516644534016,4.31899126266998,5200
-0.10514492513060036,145.5721038289117,17.232562183647236,0.19111325370004337,0.2617354722910424,-1.3826563164258552,5.411683040731744,1.1620734397466566,2.1641278807413205,-0.7127423008687069,0.2627129615224376,0.043804441980065605,4.657331086763365,5200
0.10725243336547421,148.3277982279991,17.660892105289268,0.21251712693157,-0.2787994952297286,-1.1098097227454864,5.68169637798009,1.2005748807930736,2.3573449900982757,-0.9809397135096485,-0.24305280899225173,-0.1486788798846983,4.839416685709205,5200
0.19545439131814948,151.17411674759026,17.76247501784981,0.33151588553461586,0.18427655567097673,-1.0323842078717256,5.654800046705762,1.1628197277274877,1.906396323517622,-0.9607840916605179,-0.018667082584799714,-0.06764127911608234,4.783786950441051,5200
-0.10347308596354046,153.66995675925713,17.508768945111306,0.034045865406890946,-0.08458830626938439,-1.0863490970416254,5.71875189692215,1.3246467546751766,2.359500295204774,-0.8353079526703886,0.16835760182850656,0.06267304614795291,4.690580091611008,5200
-0.32873677067401097,156.6544647793587,17.259121514432263,-0.036939551060951564,-0.0005379676545862453,-1.0788232577197763,5.524587060635964,1.2658269075472213,2.4295072961366992,-1.1082634304918277,0.02406612926658458,-0.1036097086108837,4.544934420460703,5200
0.1324472760045691,158.4190904025538,17.36890632599398,0.19727452801152873,0.0433304550731816,-1.354715096904959,5.413537642616534,1.5740212520174528,2.38465879303844,-0.8643648863640239,0.18374794504870962,0.2080814641449696,4.624348001944335,5200
0.056908758520241194,160.96813135089894,17.44391667248203,0.3806531259924599,-0.11267926343682678,-1.147750135373097,5.876540070584634,1.51655791717014,2.1658012706349097,-0.7589571439675203,0.10147141744085648,0.3909373104790589,4.09541390668457,5200
0.039365281578302366,164.50800615922938,17.418774641484184,0.08551932716859352,0.23280457612017627,-1.3738493506611344,5.616756521957483,1.406272305243259,2.4387542139141347,-0.818990858620489,-0.13784480163135,0.057168294775470925,4.546597374079446,5200
-0.08121427185117382,166.47579715434966,17.587185916124707,0.16765747783559462,0.06323148317145512,-1.1815845706419592,5.8433227206414795,1.3162849652042012,2.3807765302963997,-1.1002598347970716,0.16127433056105026,-0.3264776915688303,4.7614757477953695,5200
0.06736843618161478,169.2930099700957,17.837969667518557,0.12478460738292851,-0.18388871496380227,-1.4434261768962882,5.422036544714555,1.4141929439691963,2.4543113677731707,-0.5820973920086285,-0.0009504741790860053,0.03882750733853197,4.892531955924794,5200
0.35246991348633927,171.87776257055413,17.792580492487225,-0.003729553424753144,-0.2205940421580682,-1.2588242749752232,5.417315535567177,1.3399025647059217,2.690598712275828,-1.0569879794657915,-0.11208390929220276,-0.17920281544434954,4.639110273878747,5200
-0.01771081448085878,174.7514103503045,17.39426149728281,-0.007182905605763172,0.12525785970282502,-1.5676886983102847,5.390185477133742,1.7835612341120703,2.474237419947483,-1.1516548357103003,-0.3010446065908358,-0.006265841242932306,4.9288036513088045,5200
0.24481354823109758,177.32797601500275,17.828685161588552,0.01116955144504574,0.059260160990056654,-1.0804056800886177,5.4220806782993245,1.4981445538747886,2.5461355904761667,-1.0510377941585904,-0.06877118331381493,0.10254941977167863,4.599141355986622,5200
0.22771871566225838,180.0441844367947,17.969715691720875,0.23674169398222758,-0.1911991906468528,-1.043298025753059,5.66927502764079,1.5942669449138662,2.1309156504962043,-1.0977460999575892,-0.08920943309082902,-0.12195885970939857,4.918122566273864,5200
